userId,movieId,rating,timestamp
395,277,5,1419655765
80,131,3,1270706857
457,1187,5,1300703541
253,1518,5,1203472901
199,12,5,1306669233
427,171,5,1365063514
343,1235,4,1510860274
484,1144,3,1119548466
418,554,3,1587219185
416,1380,5,1253589911
411,1301,1,1182963523
47,822,1,1512374832
94,931,3,1599554301
442,57,2,1526926061
221,1248,2,1066045131
142,376,3,1407001167
210,768,3,1121047416
40,1377,4,1534627017
86,1579,2,1460074398
70,1380,2,1449422583
155,1766,5,1143006523
292,1398,4,1323625075
175,1757,5,1244663621
186,1196,4,1322194207
335,627,1,1302618441
424,1337,5,1376137902
386,987,5,1260567671
237,1010,1,1326162224
443,1062,1,1242446167
251,887,3,1172421754
156,729,2,1212392575
316,1714,4,1505848872
186,461,3,1444869892
406,546,4,1234823056
307,945,2,1027079548
151,871,5,1359507984
337,879,3,1071860769
264,1837,2,1193083296
434,1223,1,1455338706
368,1454,4,1179576129
149,1432,3,1056517388
320,1029,5,1187664586
37,54,5,1167469339
321,582,5,1558592271
141,917,2,1379111470
167,1646,4,1140416922
109,677,4,1154180171
7,698,4,1045354610
202,142,2,1011025374
74,1317,1,1480739429
377,206,2,1385938554
10,1616,5,1028636878
151,1061,5,1428365243
342,1029,5,1415450650
124,403,5,1147023084
468,499,4,1323212599
82,658,1,1191288310
345,1109,2,1350343808
211,864,4,1057829185
12,93,5,1282967637
354,954,2,1528742692
261,710,5,1219256841
453,88,5,1193948894
175,209,3,1247844689
410,1642,5,1234335728
386,670,2,1130459667
56,970,2,1486901899
91,271,4,1522141359
61,1479,1,1200528259
483,1033,3,1481421323
74,238,4,1459389161
439,1781,3,1125006939
360,1222,1,1123088236
153,1657,1,1553941519
299,56,3,1068357327
428,934,5,1371422762
300,976,4,1206700541
279,144,2,1528694536
466,137,3,1426317114
151,1349,4,1169648480
439,1134,1,1553516371
372,1549,2,1418445662
39,739,5,1185862208
440,296,3,1397198892
278,135,4,1568589304
198,67,4,1216741751
451,510,3,1244128520
438,2000,5,1507200948
287,734,5,1425706004
92,1820,3,1008328008
175,725,3,1537912551
372,1189,2,1317118761
476,223,5,1383666237
96,624,5,1285389204
473,929,1,1026330736
254,348,5,1551190047
64,1178,1,1375314303
330,1487,2,1134166619
222,190,5,1211216595
258,89,3,1117391722
371,332,3,1563256745
332,1479,5,1003276775
181,1499,5,1005864212
404,1811,3,1434301891
188,531,3,1221489051
278,563,4,1013320941
319,1598,3,1571695689
245,544,4,1210169135
274,245,4,1171964969
387,1479,4,1542812170
311,1624,5,1137151067
460,1111,1,1009622777
425,1445,5,1512437768
493,611,5,1015911998
338,1812,5,1509263877
73,619,3,1416772451
219,367,5,1541544811
390,1319,1,1376395952
299,1644,2,1002393141
307,1835,1,1489537053
246,722,2,1094634729
15,1981,1,1592666757
206,1048,5,1144229699
122,1324,2,1163865807
466,166,3,1474943474
44,1099,5,1487737313
434,990,4,1432256085
389,649,5,1116212310
155,1696,1,1124428704
362,1370,2,1441573325
59,1007,2,1507194103
16,1611,5,1013563768
176,322,3,1500218283
277,1818,1,1276460199
30,322,3,1453398656
168,1442,5,1179518580
322,1659,5,1042296099
352,957,1,1239594713
143,1501,4,1053065803
69,1469,1,1560110751
386,1032,5,1188860940
314,575,5,1040877654
74,806,1,1245063902
424,897,5,1443987718
221,1465,5,1464283811
263,92,2,1057397833
423,314,1,1358469415
398,1490,5,1350652900
144,1671,3,1062070036
66,1723,4,1207143112
468,434,4,1171541555
213,1476,1,1517968733
206,1366,1,1117156938
449,69,5,1598062070
62,1191,2,1514182264
309,1965,4,1364176874
412,1077,5,1033521914
360,349,1,1104263878
317,1435,5,1544054776
95,30,3,1327650318
143,821,1,1378593605
365,1680,4,1197852352
173,263,2,1513705521
433,560,5,1407066791
167,441,5,1421615543
214,1666,2,1233807601
96,1431,2,1433490669
18,467,1,1199071361
350,1073,1,1051533182
309,576,2,1046788401
64,899,4,1451223931
466,1785,1,1222352562
478,798,3,1500464370
120,1368,4,1444701629
227,1290,3,1373157986
344,243,4,1370909616
488,611,5,1011344056
335,506,1,1429300706
3,669,1,1418629455
69,1557,2,1044312693
277,642,3,1448715910
203,1059,2,1211702582
257,1405,5,1356053369
411,1551,3,1090312072
325,571,3,1231232618
139,280,4,1046557688
226,950,1,1232869901
5,1019,5,1136379729
211,327,4,1052900305
428,1103,1,1360331440
255,1857,1,1433085817
416,344,5,1558751374
20,1594,2,1506687832
397,475,4,1261367694
93,981,5,1341108758
357,67,4,1037451981
66,1586,3,1398305825
296,253,2,1205658264
203,77,3,1418374356
369,568,4,1513467545
155,794,3,1372471292
390,1092,2,1052951304
170,1806,3,1090897372
289,1103,3,1361343295
318,487,5,1277915372
76,1842,3,1472002664
70,1818,3,1358937559
308,222,1,1281033754
161,151,1,1448455634
22,810,3,1496969311
125,1359,2,1051188551
307,1561,4,1515791385
297,44,5,1094925025
37,374,2,1519341059
24,1986,5,1223013402
372,1617,3,1412607556
472,1529,5,1065316085
246,1789,4,1482998111
40,1063,5,1252799720
54,1196,4,1325574063
189,962,4,1236609539
261,881,5,1015233433
235,265,5,1190109655
99,1008,1,1595894462
215,1734,2,1538610258
159,230,2,1224496923
71,1528,4,1120920358
177,1156,4,1331639417
211,1604,5,1259956286
482,1863,4,1371864598
30,1393,5,1471841077
109,1425,3,1204419137
166,1516,5,1538147359
214,777,1,1074629201
40,1640,3,1350140853
156,968,4,1332682892
161,1935,1,1383734970
354,1399,1,1067262176
334,48,4,1445619303
463,1098,3,1325433345
242,372,4,1090567078
258,1657,4,1178380112
180,488,4,1177266384
241,1898,2,1505255373
366,1519,4,1412697924
310,38,5,1524024040
277,1572,5,1277360086
215,399,1,1233393157
424,1955,5,1587376278
148,28,2,1032972934
254,305,3,1240397591
80,1805,3,1174447190
407,892,5,1502003977
307,1344,4,1028037318
56,928,4,1586192328
477,1371,5,1077496682
454,1754,1,1179364755
437,143,3,1250074045
198,1552,5,1576030215
382,341,5,1233064401
388,1108,2,1179395687
211,225,2,1562211244
402,46,4,1378940415
273,1654,3,1083006636
304,152,1,1255189083
497,1185,1,1387552358
132,769,2,1255452034
101,1837,1,1452277821
171,1657,4,1592790701
456,536,1,1388736137
99,836,4,1275528363
201,1867,4,1249649996
411,1310,3,1188983691
120,1084,2,1174730736
162,1751,5,1033651835
117,1287,4,1398636739
309,392,5,1045527540
282,1997,3,1441204596
81,172,1,1066343534
207,338,3,1284159073
425,1541,4,1020342172
378,1036,3,1499483041
331,983,1,1318229360
210,447,3,1319257310
345,1205,5,1056578240
301,962,1,1507797102
424,706,4,1122188423
283,741,4,1461888939
242,1510,3,1152785979
89,476,5,1242821929
279,633,3,1323117644
273,882,2,1031841014
471,945,5,1166698444
96,45,3,1315220782
259,1270,5,1416375935
202,276,3,1156957036
321,1370,4,1524234911
322,96,3,1069157462
307,268,3,1014989906
500,1482,3,1161904540
157,1884,3,1112875327
131,727,4,1371136950
398,1894,5,1344787878
364,1728,5,1202719259
124,1422,5,1325914150
234,1272,5,1013234504
131,1029,5,1188485006
259,757,5,1126883828
415,590,4,1250863619
131,1763,3,1361946435
118,1491,5,1015353482
463,932,1,1372603207
386,1017,2,1511899714
85,883,4,1569434103
14,1658,2,1477784335
465,502,4,1535095863
218,685,4,1529529375
248,1665,1,1474764123
66,797,4,1514289426
121,192,5,1535905822
357,531,5,1485170105
76,188,4,1405234139
306,917,3,1077522967
336,1308,3,1302814062
483,774,2,1439724084
192,948,5,1128291338
260,782,1,1109080688
264,1515,1,1527884143
99,473,2,1247698694
325,672,3,1155111810
94,122,4,1204374578
317,1843,5,1182178333
377,1324,5,1478074597
157,405,3,1157015178
10,1315,3,1365391729
428,238,1,1222765240
295,1744,2,1378642269
323,482,3,1310444393
36,516,2,1035084556
70,1543,1,1553777529
293,1935,4,1362284617
12,1361,3,1174849059
488,1403,4,1306664041
288,1786,3,1553845132
421,1580,5,1422586413
175,154,4,1251443486
156,845,1,1506848524
122,1682,5,1019829349
429,1909,3,1035094586
340,617,5,1057731242
152,1712,5,1000168772
310,734,2,1195109832
462,138,2,1510026590
269,593,5,1113723691
423,1443,4,1267472556
313,1302,4,1425470261
186,1892,4,1091615805
422,596,4,1177899900
320,131,3,1568587786
280,285,3,1353632488
99,222,3,1386597799
102,1987,2,1532916487
365,1413,3,1535848675
153,1845,5,1509391175
149,819,3,1515424991
492,461,1,1288984506
392,1728,5,1277364238
308,1715,4,1278008932
408,1429,4,1353042103
331,844,4,1594947473
64,1783,5,1462361551
311,1932,5,1559698724
52,915,4,1106574163
363,180,3,1280923289
45,352,1,1109128668
53,669,1,1499782000
147,694,1,1137370622
119,359,5,1085063169
115,503,5,1120856637
97,1402,5,1274086995
406,1006,5,1545584149
84,1625,4,1368195508
349,953,5,1444229614
101,1832,5,1166227173
87,523,3,1018207523
153,1447,2,1566795837
361,983,1,1367753624
87,211,3,1199587410
227,1548,4,1220222468
76,411,5,1533222316
431,1496,3,1133236770
242,1680,5,1268864298
284,727,2,1411520530
459,1988,4,1516298834
164,318,1,1531940648
188,1791,5,1401725280
424,987,4,1452168493
454,1903,5,1447057522
342,1796,3,1427920669
132,1072,3,1076153824
141,1071,3,1422304027
37,1052,2,1458997405
390,1246,1,1433349509
413,1495,4,1150274113
95,1717,2,1091981195
358,358,5,1228988991
178,235,5,1198938406
40,1311,5,1496125167
72,1566,1,1158550977
87,1132,5,1500351284
486,46,4,1142295814
63,1455,4,1098891732
446,1083,5,1428693834
84,525,5,1045816166
340,1389,5,1382970213
264,755,4,1086675289
364,1274,4,1471229222
392,1086,1,1054372403
210,313,4,1345036938
340,19,4,1369106024
433,1221,3,1552240090
39,1525,1,1151554169
244,757,1,1216250767
33,1183,2,1432933227
468,1728,3,1216490146
252,551,3,1582719144
392,1391,5,1341303242
434,611,4,1424609090
217,589,1,1090988588
347,714,3,1007317872
22,358,4,1423141435
298,59,3,1308481718
448,613,3,1497325084
476,277,5,1342315838
474,38,4,1454467211
289,975,5,1090716187
190,757,2,1412759866
49,1325,2,1214131731
496,1621,5,1215633660
52,1684,5,1232943968
114,514,5,1593191584
170,606,4,1086253376
110,906,4,1510751672
168,1602,5,1465770819
440,12,4,1165297174
161,264,3,1299990768
80,1295,5,1317100953
78,1548,5,1294588675
310,1375,2,1217480019
184,658,5,1356898491
106,1979,5,1213882756
167,143,3,1087563607
499,147,5,1146904401
85,1841,2,1075686778
311,1393,5,1152871882
441,67,5,1490881950
22,341,5,1028388665
454,1949,3,1090850107
179,679,2,1305716074
473,996,3,1481656840
429,136,4,1432490538
105,1848,5,1437525266
253,1243,3,1588954331
183,1284,3,1512764775
412,246,5,1240687612
304,1912,4,1079826280
203,44,5,1503422472
262,1350,5,1309814114
400,1666,4,1155890374
291,1912,4,1414037596
489,961,4,1215382376
441,1991,1,1083911523
359,1567,1,1128394199
459,113,4,1349651987
286,458,3,1319446606
128,1109,3,1014647698
253,1630,4,1096779628
157,728,3,1387256267
100,1146,4,1112960466
233,679,3,1440332806
12,10,4,1261720788
141,639,5,1053498546
88,1424,3,1187690250
164,1785,3,1469216939
356,933,4,1002563164
129,1160,5,1506472790
359,361,3,1261057270
232,804,4,1598860009
8,302,2,1011479842
188,387,3,1300505308
62,832,4,1248469674
476,1618,2,1000524557
54,1437,5,1343399112
360,1797,5,1373693044
301,704,3,1184881578
116,236,3,1380189913
329,68,5,1079033435
104,1614,2,1169927428
431,304,2,1356318555
175,1416,5,1195717749
280,1677,3,1529921272
366,1113,1,1314886875
487,456,5,1340154878
175,935,5,1176679282
313,803,5,1341175092
266,1244,1,1572999658
477,1187,5,1171475299
264,1023,3,1301624633
383,1887,2,1212799326
168,1519,3,1151318596
209,1588,2,1045958668
382,1636,5,1257667577
237,1611,5,1119999053
278,1475,5,1358729631
422,1850,3,1364638939
21,305,5,1301710118
498,445,3,1390124711
58,601,4,1388601097
373,1086,1,1492124841
173,1100,5,1157740954
384,1694,4,1576770056
3,1393,4,1407924229
391,1707,5,1281745859
466,1760,5,1049140518
43,1957,5,1257300348
252,1189,5,1589953473
275,1531,2,1221409779
135,1922,5,1198929752
218,901,1,1332767563
447,1444,5,1371710607
313,1856,5,1168891893
225,614,1,1295790982
91,1833,2,1236513005
97,633,5,1497903746
267,901,4,1305668077
92,1101,1,1154020492
54,1676,3,1359221926
86,1165,5,1182738789
117,147,1,1585437719
158,1500,2,1107058285
59,998,2,1421747169
55,1161,4,1166495129
180,1109,4,1263298729
242,1982,2,1425159774
146,398,4,1410071437
259,671,4,1238903723
17,81,4,1009542726
90,709,5,1295814508
203,1255,4,1520530276
449,1761,2,1555095736
147,586,2,1535388895
232,1492,2,1539106794
421,854,5,1574773596
442,256,5,1065482427
89,416,4,1496575449
63,1706,4,1537533942
236,1421,1,1109627661
8,730,5,1116459133
385,1339,3,1114859092
120,1920,2,1436568618
136,1782,1,1567150360
372,234,1,1379840341
189,1441,2,1550909563
44,821,5,1342742579
245,1716,4,1327982721
433,612,1,1434077979
111,800,5,1524464661
170,1392,5,1459963101
463,1896,5,1259376626
38,1360,3,1444755447
299,437,5,1220896493
107,1434,5,1447693322
158,88,5,1349939309
328,111,5,1330562976
74,1858,4,1167009795
215,1715,4,1273951456
105,1406,5,1258771794
241,800,4,1100711628
412,1238,4,1219475454
88,672,3,1436207254
25,225,4,1467752129
118,835,5,1558889719
485,995,5,1542360631
306,357,5,1597408417
265,1618,4,1440338546
291,1951,1,1175791437
109,1840,3,1304128330
32,725,4,1391093131
62,3,3,1460816907
53,1172,5,1249341325
184,169,2,1000071872
340,1238,5,1508321310
156,1548,5,1355204258
44,1860,5,1409807592
259,799,3,1366031808
5,773,4,1588677568
149,101,3,1552933929
66,1374,3,1428466061
120,245,5,1510557231
288,825,4,1206881118
155,1362,4,1174852298
453,1909,3,1567389621
48,229,3,1421442525
464,1841,5,1466108353
275,1137,2,1193541664
27,456,4,1447227326
428,1705,3,1052595201
399,1556,1,1209685132
213,482,1,1097503688
30,1409,4,1002933282
472,424,5,1115106171
497,884,2,1539388041
47,408,2,1584656913
185,1096,4,1290750634
243,1605,3,1523263890
320,1574,4,1499915228
325,1490,5,1234869411
150,1304,1,1386388875
291,1330,5,1203162445
471,510,5,1347121326
496,242,3,1433329545
481,409,4,1411085467
80,1069,1,1285385964
211,780,4,1442192378
131,1853,3,1523884373
245,1233,5,1235105462
207,716,5,1278951334
390,1390,2,1336978840
312,339,4,1574650059
457,1885,1,1597045661
78,1121,1,1202028468
196,1652,4,1584575387
202,36,5,1296862165
309,1221,4,1220069199
327,704,4,1429629298
432,1558,4,1199414264
376,673,3,1466358655
374,1315,5,1371284731
360,1064,4,1061216028
138,335,5,1304525799
64,629,4,1273028241
386,409,4,1427744862
278,1033,3,1406833993
350,1915,2,1018440059
286,1185,1,1368852126
132,1583,3,1026031148
321,1014,3,1022201606
435,1732,1,1458833396
107,69,3,1070664704
482,183,3,1358589520
160,1410,5,1082442169
494,1333,3,1495211959
404,711,1,1063474210
403,1233,3,1169361489
263,1791,4,1483238173
23,1620,1,1122796015
303,206,4,1330418650
63,1400,4,1349620213
74,1346,2,1204284903
486,1190,4,1448943441
291,71,4,1364235349
181,1049,3,1339481864
411,203,3,1412021979
57,1106,1,1100156684
183,1966,2,1118486126
158,1069,4,1297904069
97,431,5,1289989582
463,224,4,1594538684
59,1032,4,1279484243
472,1045,1,1300010800
407,728,4,1127419030
68,46,5,1415119515
95,1633,1,1038316120
165,909,5,1572022998
484,1872,3,1542342901
379,1665,3,1300261987
11,340,1,1325055292
394,357,3,1170883146
99,265,5,1047560484
70,228,1,1526895234
10,1997,5,1393605031
33,244,3,1508483828
417,444,5,1495480516
375,1837,1,1099002064
382,1216,5,1347837257
66,1894,4,1100403357
256,1874,3,1360311604
167,1904,2,1364436165
100,848,2,1559241802
376,17,4,1523481342
188,328,4,1567212271
473,307,3,1007682953
32,335,3,1033772683
271,1309,4,1290548517
186,110,5,1368340481
234,798,5,1213864008
209,1660,5,1307771485
233,887,3,1169310449
170,98,2,1570135106
289,616,5,1229684711
404,417,1,1427007105
261,625,4,1109121673
415,1185,5,1291798149
14,1614,5,1568452216
223,721,2,1046782703
21,448,4,1120664511
93,1964,2,1104169774
252,777,3,1231928861
273,1460,4,1354587303
480,608,3,1397705503
69,746,5,1036216595
192,1144,4,1570179082
397,658,3,1559933131
86,469,3,1325755558
386,697,1,1160401039
318,354,1,1024645502
191,798,5,1454247253
192,593,3,1334586875
386,1585,1,1361358402
115,112,5,1317202457
489,622,5,1107792996
500,1742,1,1529111621
150,459,5,1237111093
142,14,3,1159964569
315,1174,1,1333843788
74,438,4,1296924816
439,1669,2,1362327462
148,967,1,1459072214
33,890,1,1577021617
288,1359,4,1435733915
470,1539,2,1133154936
150,153,2,1098724843
135,1280,5,1069553444
68,225,1,1362806725
46,1631,4,1113457398
316,909,5,1176298751
48,605,1,1078999428
193,1011,2,1119760969
74,625,4,1015002709
58,1685,5,1572997419
281,1631,3,1111023987
143,413,4,1221776601
228,804,5,1566126792
418,1466,4,1260996177
128,80,5,1027053211
316,1184,2,1115484241
44,1186,1,1556414587
1,695,5,1417428834
439,1529,4,1463611102
400,1486,5,1252084215
489,288,4,1584876472
493,790,5,1082435123
209,864,4,1364990625
33,413,4,1085086276
293,1751,4,1062355040
346,650,4,1432210872
246,1443,2,1584686206
428,775,3,1242324572
35,1628,4,1434113850
484,830,1,1390935534
488,1520,5,1303554026
299,353,3,1278597088
467,404,2,1185090441
71,1720,5,1117060593
208,1249,2,1247595429
273,54,5,1433461912
106,1183,5,1058282278
276,585,5,1365256897
129,311,4,1110129074
133,250,4,1041325499
103,296,1,1518541225
298,289,3,1006080229
334,256,3,1521398390
91,172,4,1312352543
22,349,1,1566667192
77,1597,2,1195307330
222,1483,4,1296599921
441,760,1,1030395552
250,1242,3,1378781400
385,1877,4,1482070135
69,1148,1,1564198695
358,1665,1,1548194371
367,1294,3,1130474144
26,759,4,1493851933
446,830,5,1109157189
441,249,4,1066925574
321,202,5,1235936287
142,1280,1,1427806729
203,359,5,1543852667
118,268,4,1550694987
14,618,5,1037149731
445,1591,4,1256882177
61,1387,3,1432256450
23,1609,5,1198483008
194,1231,4,1074645526
177,1800,5,1030026214
101,737,5,1031875267
414,1901,3,1593545283
393,1297,4,1313253719
441,871,1,1281749145
189,1598,2,1074712605
127,218,5,1214161876
372,1506,2,1125364232
222,797,2,1448609616
204,527,5,1466321331
434,195,4,1264266760
216,1797,5,1352032372
340,47,2,1025051624
322,791,3,1509306666
252,1187,3,1383987849
384,312,4,1040062149
171,1552,2,1471422488
250,539,1,1085150587
55,486,5,1240747279
500,877,4,1559373913
493,1381,4,1425161117
382,1146,5,1253358322
403,1805,2,1207904879
151,782,1,1100041622
168,1274,5,1447869715
416,1870,1,1362304529
367,758,5,1429298351
398,1770,4,1443203681
5,1920,4,1340010726
120,443,1,1017370717
170,235,3,1015282672
100,422,1,1529766468
198,817,2,1409875300
130,735,3,1074337679
320,1218,4,1184732744
436,1652,2,1204375203
7,61,5,1309621367
451,1438,3,1541942319
91,1542,1,1112559496
438,1620,4,1190805778
487,330,3,1148477910
326,1631,2,1190950857
6,536,4,1220313371
220,1354,4,1136853037
368,1829,3,1057204301
199,1023,3,1510784059
438,757,3,1111671486
97,504,5,1162353194
297,913,4,1110030542
488,146,5,1302762549
119,1779,3,1479359869
229,753,1,1594772489
83,1163,1,1089524482
143,571,3,1539419839
431,1884,3,1503352997
261,390,5,1195214859
132,408,1,1506935577
55,768,3,1055718573
299,1980,4,1495413206
255,997,4,1240163468
491,1397,5,1416168133
235,332,4,1271782007
158,1061,5,1101568044
199,1774,1,1375418667
67,754,5,1126623398
266,51,3,1413275470
134,1703,2,1489714670
338,1635,5,1487644023
289,1619,4,1540002534
451,764,5,1024126488
57,416,3,1490771843
119,1687,1,1584213141
422,440,5,1470895956
204,1975,1,1583412726
321,105,4,1414977464
439,1504,5,1101444433
4,1857,5,1584270351
94,1815,5,1528528740
16,1065,4,1415545183
208,245,4,1314979034
381,1247,5,1448138607
313,1613,5,1210700130
448,1571,5,1542661442
496,981,5,1209127404
45,1355,3,1140080014
407,1468,3,1520480884
2,1917,3,1450613318
144,1366,5,1419066630
294,176,4,1511657045
227,594,5,1147098625
251,42,5,1584165863
404,262,4,1059624695
330,993,5,1250393123
103,947,3,1283859737
437,127,5,1210399021
67,1403,3,1119320316
242,1601,5,1008695874
83,682,4,1404444921
302,1744,1,1173015614
78,30,1,1024417394
365,1356,3,1180272281
496,1757,5,1497718997
148,1382,5,1568240434
167,1087,4,1161573881
375,1559,5,1050523848
387,795,3,1228070807
215,1801,2,1138710242
327,1359,1,1560379747
215,1181,3,1016248430
103,103,4,1021047671
126,747,2,1403659434
1,995,3,1500305915
7,1187,5,1058811825
325,157,2,1189867080
495,954,3,1067921168
446,736,5,1211066973
207,682,5,1212591835
5,194,3,1553348047
300,1233,1,1497686133
455,1816,5,1233726983
91,346,4,1353759441
258,1065,5,1006194416
106,1558,4,1480617233
79,1961,4,1362536825
23,111,4,1015401625
19,561,2,1092753972
390,190,4,1227518607
248,1204,4,1353069858
206,1092,1,1044177592
240,1175,1,1242873818
228,759,2,1051631801
480,680,2,1456186486
88,1146,5,1412283970
294,1154,4,1303162423
200,291,3,1351531714
352,1146,4,1339369965
287,1661,5,1354400893
402,344,4,1141885340
217,1943,2,1276997072
255,45,3,1508100729
275,960,3,1362199457
249,1353,2,1366345963
282,1269,5,1182948180
22,1638,3,1065411640
158,1905,5,1221018076
345,1730,1,1218173639
5,300,2,1066014443
235,738,3,1233711861
5,13,5,1322504144
286,1638,3,1201440176
113,338,1,1464038646
476,1054,5,1438067556
143,546,3,1126045026
427,1251,5,1217785461
308,564,3,1561016603
479,1120,5,1366534577
278,413,5,1526752725
396,1495,3,1351190155
183,1237,3,1360674766
32,235,2,1381441671
254,628,5,1353100369
107,1765,5,1255232212
167,1073,1,1411540246
289,1904,1,1025270245
4,336,3,1199077327
381,770,3,1054759026
424,1527,5,1323644416
497,786,1,1056121096
311,323,1,1320443547
272,93,4,1007812845
121,452,5,1319767114
322,1055,3,1480606914
89,610,5,1218161958
436,1631,4,1484171493
140,1341,4,1117112940
14,1499,5,1330480288
132,1137,1,1015655517
347,1625,5,1012243250
398,1058,2,1587151891
107,1672,4,1184646996
155,928,4,1235326128
193,191,3,1349392483
459,489,1,1435219237
42,170,2,1444511075
54,1418,5,1567632256
376,598,2,1596400907
492,1209,4,1519020781
296,1902,3,1325671210
225,840,4,1364055056
88,24,4,1057822265
464,1002,5,1174326112
51,1112,4,1325732335
348,879,5,1294301796
202,1448,4,1303693061
146,488,2,1536777525
126,1586,1,1294172598
374,1706,5,1458842183
245,579,1,1339329217
26,332,5,1363127513
36,1552,3,1408706068
135,245,5,1200785579
54,1117,3,1398294308
376,176,5,1124174951
68,324,3,1239155303
466,1852,5,1000507805
481,442,4,1282352877
242,133,5,1080395195
83,1524,5,1006203923
329,1108,5,1401104441
379,1925,4,1541192408
333,381,5,1588639943
438,1965,3,1253710549
156,530,3,1093047966
41,1826,1,1097562865
419,106,5,1592611744
38,1623,5,1498876679
387,581,4,1415202066
391,1010,4,1462736894
134,1413,3,1555339515
230,1494,1,1188840853
185,1227,5,1562509753
169,1046,1,1174890119
302,688,2,1526468684
30,1308,4,1447687380
179,807,4,1202998400
294,948,4,1530197074
341,1724,4,1091680784
242,1364,5,1514331274
411,294,3,1045980006
161,1020,3,1145432487
155,1838,5,1465506656
69,477,5,1040916176
157,1099,3,1286883086
83,1610,5,1293456759
301,1022,1,1407269735
300,1026,3,1496237323
215,1906,5,1070752044
202,117,5,1345775951
479,1495,3,1140562515
89,1251,5,1029783150
323,1967,5,1194139674
453,1129,1,1211852148
156,1735,2,1565468129
386,1673,2,1329552547
113,1897,2,1303009213
287,923,5,1546997034
371,1403,5,1132038617
394,1523,3,1281166912
317,1771,3,1398583956
376,1700,3,1031133971
43,1534,3,1569839778
320,1643,3,1021880424
69,1133,3,1001805139
499,1479,4,1066055352
457,915,1,1155733496
156,1952,4,1047368436
272,1062,5,1491529552
459,1143,3,1356733351
120,50,3,1098903975
362,82,3,1355361005
480,1406,5,1005464748
400,1904,3,1206879863
184,1381,5,1561147042
8,611,5,1055408666
462,887,3,1345322296
454,1496,2,1418041729
411,1696,4,1577374911
494,1576,3,1410731552
29,545,1,1305312832
122,1579,4,1097372635
230,127,5,1107570924
91,1579,5,1171624472
354,1731,1,1338754538
256,873,3,1536664357
246,1190,3,1365727680
352,790,4,1263201461
275,739,4,1502280910
44,1909,1,1240792820
254,1133,2,1192816051
485,278,2,1271171805
318,271,4,1504680306
451,1942,2,1150501756
376,775,3,1180158751
381,847,3,1007391037
58,623,1,1326627312
480,848,1,1472318683
214,996,1,1314676660
96,658,3,1114760981
464,1227,1,1342607744
426,1917,4,1446234698
453,157,1,1472226935
12,1771,2,1158289515
396,1569,3,1068608082
181,1252,4,1576882873
341,1235,3,1233293866
73,1965,5,1533367050
440,1152,5,1044543276
318,1887,2,1176616657
316,1344,4,1362599977
405,616,3,1008478149
370,1213,2,1357907843
143,1246,3,1066237719
265,1272,5,1416998654
297,1549,5,1535579181
334,1778,5,1011026447
51,1760,4,1531326531
121,989,4,1554797000
394,328,3,1185059295
301,1275,2,1022890586
194,1353,3,1184951009
445,334,4,1040765294
497,1607,5,1003914742
245,64,1,1380854123
420,1761,4,1474770476
319,1805,5,1383340843
225,74,3,1332151364
202,1839,5,1312991008
92,872,4,1517074334
316,1565,1,1093426035
498,1260,5,1574377883
213,1711,3,1258904183
303,1553,4,1485291393
289,1152,5,1021321283
497,39,1,1200797302
324,52,3,1213365668
136,1428,1,1595639877
36,1824,4,1578313452
68,1767,4,1008656808
221,261,1,1028296817
165,1080,5,1464801635
250,243,1,1034646590
433,666,1,1097503093
285,454,3,1294415655
11,692,4,1098855513
223,335,5,1268104417
103,337,1,1404623591
267,796,5,1117351213
448,55,1,1388021249
224,748,5,1269387786
259,1975,5,1024815195
415,333,5,1237147067
116,1091,1,1217956904
181,188,2,1114782687
414,1351,3,1291311678
443,97,2,1233941521
446,1741,3,1579303190
449,236,4,1213763156
261,355,4,1538090723
367,925,5,1192623473
82,1181,5,1492705470
362,909,2,1296434554
168,121,3,1123342471
330,639,4,1235057525
108,1323,3,1139246997
458,500,2,1473573251
19,1769,4,1290431747
49,1530,3,1222317363
478,384,4,1412544197
179,615,5,1320741422
336,558,5,1073996641
487,216,2,1582470483
317,1033,3,1463240330
496,734,5,1369565561
315,112,4,1004645237
491,1287,4,1410907452
313,1878,1,1048642604
45,1295,5,1022272721
174,247,3,1558952749
298,1182,5,1186624032
251,382,3,1295657285
171,1646,5,1416019026
470,415,2,1335760408
246,1577,3,1480915632
30,1069,1,1178282649
455,1576,2,1472959744
70,385,4,1581005935
33,1732,2,1440936069
493,1980,3,1204578757
6,1829,3,1508503657
489,1966,2,1221240186
231,1425,1,1481396758
295,161,1,1023040082
168,1865,4,1185864535
12,1558,4,1430084669
189,1980,5,1420708296
150,465,1,1111151720
254,7,4,1298564385
195,319,4,1285044979
438,307,2,1433448532
255,1351,5,1199949250
364,1893,5,1008514329
117,1708,5,1402759917
138,730,4,1054672465
219,849,3,1021598551
339,236,2,1264624503
123,972,2,1155400757
187,915,2,1562792622
191,285,3,1113730328
407,332,2,1082938774
261,669,3,1050663330
337,1054,3,1256311529
26,523,2,1302841696
110,1499,3,1501870801
185,602,5,1396864232
379,399,3,1180934290
170,978,1,1276018321
22,1625,4,1345473950
265,1074,4,1307259452
19,308,3,1531053892
75,1677,1,1018820376
91,1099,3,1572727033
138,609,1,1438481680
241,5,5,1030079462
357,394,2,1102819206
369,29,3,1263035845
9,1224,4,1014865333
230,393,3,1086130552
331,779,3,1164216611
183,387,1,1541199559
